,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre
37103,0.545,0.948,7,-4.67,1,0.0506,0.000971,0.303,0.5589999999999999,0.157,172.005,4,315349,dnb
36577,0.472,0.917,10,-4.559,0,0.0358,0.000115,0.732,0.104,0.0738,174.02,4,281401,dnb
36846,0.455,0.973,4,-1.009,0,0.0423,0.000696,0.00069,0.175,0.332,174.99599999999995,4,341094,dnb
38233,0.421,0.917,0,-3.185,0,0.0657,0.00464,0.496,0.0911,0.0581,172.99200000000005,4,322326,dnb
36505,0.462,0.857,3,-2.846,0,0.0379,0.00106,0.0804,0.239,0.512,173.021,4,255607,dnb
38744,0.514,0.949,1,-1.844,1,0.156,1.62e-05,0.6459999999999999,0.89,0.216,175.043,4,271953,dnb
39364,0.6759999999999999,0.63,10,-8.019,0,0.353,0.333,0.612,0.165,0.355,173.64,4,280764,dnb
38073,0.544,0.99,7,-2.903,0,0.0606,0.000177,0.8959999999999999,0.0816,0.286,174.00599999999997,4,358821,dnb
36881,0.407,0.866,5,-6.113,1,0.0537,0.00132,0.00208,0.155,0.12,173.989,4,225028,dnb
36403,0.434,0.795,8,-6.066,1,0.0379,0.0424,0.7040000000000001,0.252,0.0489,173.929,4,293371,dnb
39232,0.574,0.968,7,-2.741,1,0.262,0.0112,0.245,0.371,0.1639999999999999,174.047,4,321379,dnb
38628,0.457,0.935,1,-4.146,1,0.0376,0.000196,0.239,0.163,0.114,174.02200000000005,4,269505,dnb
36839,0.33,0.7929999999999999,10,-6.323,0,0.0638,4.53e-05,0.306,0.106,0.453,173.972,4,287240,dnb
36692,0.636,0.984,8,0.346,0,0.203,0.00409,0.623,0.121,0.6,175.037,4,272914,dnb
39286,0.5579999999999999,0.843,9,-5.067,0,0.0626,0.00324,0.845,0.272,0.308,174.06599999999997,4,260533,dnb
38015,0.526,0.933,8,-1.471,0,0.175,0.197,0.000185,0.115,0.249,175.128,4,268800,dnb
37130,0.487,0.974,10,-2.572,0,0.0484,0.00926,0.917,0.103,0.232,174.021,4,281379,dnb
38706,0.499,0.836,11,-4.335,1,0.0448,0.0145,1.53e-05,0.0548,0.363,174.013,4,276093,dnb
38265,0.598,0.722,6,-4.62,1,0.0611,0.00605,0.294,0.311,0.3670000000000001,174.02599999999995,4,220465,dnb
36721,0.536,0.8270000000000001,4,-6.202000000000001,0,0.056,0.00196,0.708,0.0575,0.184,173.98,4,268549,dnb
37232,0.606,0.956,7,-4.415,1,0.149,0.00377,0.868,0.232,0.182,173.99200000000005,4,290474,dnb
36597,0.399,0.989,5,-1.739,0,0.0854,0.00213,0.216,0.755,0.459,174.03,4,182414,dnb
38609,0.486,0.955,1,-2.421,1,0.0558,5.07e-05,0.846,0.356,0.6679999999999999,173.96900000000005,4,251731,dnb
38415,0.643,0.899,3,-6.502999999999999,0,0.0778,0.0885,0.726,0.0695,0.121,174.02,4,342121,dnb
38147,0.6409999999999999,0.915,5,-3.119,1,0.109,0.000136,0.011,0.109,0.326,174.997,4,310571,dnb
37781,0.298,0.8220000000000001,1,-3.825,1,0.0983,0.000776,0.104,0.156,0.158,174.007,4,227155,dnb
38270,0.349,0.82,2,-5.49,1,0.0648,0.000942,0.000677,0.15,0.16,175.08900000000003,4,245916,dnb
37471,0.599,0.722,2,-3.6,1,0.0359,0.00483,0.0563,0.777,0.0368,175.01,4,320914,dnb
38391,0.48,0.925,4,-5.747999999999998,0,0.0513,0.00028,0.5429999999999999,0.486,0.179,173.044,4,321440,dnb
38218,0.7020000000000001,0.6609999999999999,9,-7.059,0,0.0676,0.0199,0.941,0.153,0.386,174.002,4,234500,dnb
38113,0.26,0.924,10,-3.297,0,0.0426,7.23e-05,0.556,0.348,0.594,173.988,4,282052,dnb
38207,0.5589999999999999,0.966,2,-4.761,1,0.0528,0.0958,0.889,0.299,0.193,174.00099999999995,4,363786,dnb
36727,0.6940000000000001,0.835,9,-2.42,1,0.0553,0.02,0.00248,0.0781,0.333,174.033,4,246596,dnb
38014,0.588,0.7020000000000001,5,-4.583,0,0.0528,0.0671,0.725,0.0767,0.182,174.024,4,242759,dnb
36614,0.454,0.935,1,-3.872,1,0.0553,5.629999999999999e-05,0.276,0.109,0.0687,174.03799999999995,4,281675,dnb
36931,0.514,0.986,11,-2.134,1,0.204,0.00358,0.00398,0.112,0.708,174.97099999999998,4,277000,dnb
38117,0.4,0.949,6,-2.128,0,0.0699,0.000161,0.69,0.384,0.11,174.005,4,306750,dnb
40815,0.54,0.913,2,-4.187,0,0.0359,0.0232,0.579,0.246,0.6970000000000001,149.98,4,160004,hardstyle
40820,0.55,0.948,0,-3.683,0,0.0355,0.0142,3.05e-05,0.104,0.351,150.015,4,227200,hardstyle
40608,0.417,0.92,11,-8.155,0,0.103,0.00875,0.495,0.481,0.114,150.00799999999995,4,353920,hardstyle
39546,0.56,0.78,2,-3.842,1,0.0453,0.132,0.0,0.347,0.183,150.054,4,181552,hardstyle
40457,0.509,0.976,5,-3.242,0,0.055,0.00152,0.058,0.41,0.344,149.988,4,261600,hardstyle
39904,0.5329999999999999,0.8759999999999999,10,-2.68,0,0.0511,0.026,0.135,0.484,0.173,150.072,4,193833,hardstyle
41739,0.536,0.963,7,-5.684,0,0.0501,0.00241,0.00117,0.335,0.241,151.945,4,155724,hardstyle
41159,0.522,0.852,7,-7.355,0,0.0464,0.00837,0.596,0.0546,0.347,150.019,4,377062,hardstyle
39690,0.621,0.8370000000000001,1,-5.8370000000000015,1,0.0819999999999999,0.00418,0.326,0.0979,0.396,150.006,4,346000,hardstyle
40837,0.441,0.977,1,-3.097,1,0.241,0.000972,0.647,0.4920000000000001,0.102,150.076,4,214196,hardstyle
39864,0.319,0.865,2,-2.528,0,0.0415,0.132,0.0,0.152,0.0845,155.174,4,192015,hardstyle
39801,0.575,0.809,6,-8.539,0,0.0513,0.0229,0.0189,0.0619,0.118,149.96,4,260808,hardstyle
41977,0.379,0.802,5,-1.802,0,0.0339,0.386,2.17e-06,0.0848,0.221,150.012,4,211200,hardstyle
40742,0.52,0.773,7,-4.604,1,0.0378,0.0197,0.208,0.0785,0.116,150.04,4,299755,hardstyle
42195,0.513,0.923,9,-1.933,0,0.0593,0.198,4.429999999999999e-05,0.383,0.17,154.954,4,167226,hardstyle
40496,0.531,0.984,9,-1.786,0,0.0454,0.00165,0.00291,0.306,0.458,150.042,4,196800,hardstyle
40936,0.525,0.908,5,-3.477,0,0.0508,0.000536,0.0342,0.6679999999999999,0.197,150.003,3,273600,hardstyle
40370,0.464,0.985,9,-2.556,0,0.105,0.0318,0.000472,0.343,0.236,155.102,4,220657,hardstyle
40703,0.399,0.977,7,-3.952,0,0.12,0.00401,0.32,0.341,0.139,152.009,4,176851,hardstyle
40368,0.332,0.939,3,-3.294,1,0.0368,0.00147,0.00977,0.153,0.104,150.358,4,155541,hardstyle
40347,0.565,0.961,9,-4.025,0,0.127,0.0276,1.06e-06,0.0883,0.311,150.157,4,198921,hardstyle
41216,0.509,0.951,1,-4.589,1,0.0518,0.00604,0.79,0.0781,0.463,150.042,4,289000,hardstyle
41900,0.4970000000000001,0.698,1,-6.6720000000000015,0,0.0483,0.000889,0.0,0.0966,0.216,150.024,4,175452,hardstyle
40486,0.496,0.938,7,-5.905,0,0.0777,0.00911,0.308,0.1689999999999999,0.0736,146.97299999999996,4,266000,hardstyle
39625,0.292,0.893,9,-3.158,0,0.0622,0.0486,2.92e-05,0.267,0.089,149.964,3,193500,hardstyle
42188,0.281,0.8859999999999999,5,-3.313,0,0.0671,0.0146,0.0,0.133,0.114,155.065,4,271355,hardstyle
40380,0.505,0.988,11,-3.5010000000000003,0,0.332,0.0454,2.8000000000000006e-05,0.159,0.251,154.99200000000005,4,148786,hardstyle
39665,0.41,0.971,11,-0.895,0,0.436,0.0215,1.79e-06,0.452,0.226,155.25,4,178709,hardstyle
41189,0.435,0.993,1,-2.408,1,0.3720000000000001,0.0145,3.57e-06,0.362,0.113,157.045,4,241851,hardstyle
41541,0.412,0.967,11,-3.055,0,0.0439,0.00492,0.602,0.888,0.627,155.023,4,195484,hardstyle
41255,0.41,0.923,8,-3.405,0,0.113,0.0132,0.0,0.245,0.336,149.971,4,280381,hardstyle
40881,0.556,0.934,2,-4.474,0,0.045,0.00171,0.00323,0.338,0.198,150.016,4,185200,hardstyle
39700,0.185,0.937,11,-4.441,0,0.156,0.00524,3.98e-06,0.353,0.23,149.91,4,221393,hardstyle
41922,0.501,0.954,7,-3.87,0,0.0388,0.0171,0.000127,0.305,0.434,149.95,3,161600,hardstyle
40345,0.58,0.716,7,-4.224,0,0.0591,0.0752,0.912,0.0739,0.319,150.0,4,330307,hardstyle
40782,0.302,0.655,5,-4.765,0,0.0317,0.061,0.865,0.0941,0.149,149.968,4,304802,hardstyle
41081,0.5670000000000001,0.882,9,-4.146,0,0.0596,0.0112,2.88e-06,0.298,0.662,149.957,4,199200,hardstyle
42015,0.342,0.767,4,-5.643,1,0.0471,0.0233,4.59e-06,0.139,0.194,150.602,4,196804,hardstyle
41987,0.596,0.838,11,-3.46,1,0.049,0.226,0.0082,0.14,0.229,149.953,4,256400,hardstyle
40422,0.5589999999999999,0.861,11,-2.778,0,0.0473,0.0136,0.0,0.453,0.191,155.04399999999995,4,198206,hardstyle
40764,0.6729999999999999,0.758,11,-6.475,0,0.0752,0.00381,0.862,0.0493,0.361,148.005,4,378227,hardstyle
40133,0.209,0.975,11,-5.059,0,0.103,0.00163,0.0509,0.114,0.117,149.963,4,202840,hardstyle
42262,0.63,0.887,7,-5.847,1,0.0706,0.0107,0.0001409999999999,0.175,0.607,149.998,4,228750,hardstyle
39493,0.5379999999999999,0.758,9,-2.773,0,0.0378,0.223,0.0,0.251,0.25,147.804,4,196216,hardstyle
40231,0.441,0.907,11,-3.963,1,0.0472,0.00185,0.287,0.328,0.233,150.05200000000005,4,232503,hardstyle
39890,0.456,0.945,6,-3.699,1,0.0391,0.00231,0.7659999999999999,0.253,0.21,149.954,4,214394,hardstyle
42303,0.477,0.921,6,-4.777,0,0.0392,0.000551,0.0296,0.0575,0.488,150.042,4,323200,hardstyle
40805,0.515,0.93,5,-4.638,0,0.0442,0.00293,0.219,0.307,0.341,149.97899999999996,4,260812,hardstyle
39771,0.5720000000000001,0.932,1,-4.813,1,0.0613,0.148,0.0,0.106,0.27,150.036,4,188000,hardstyle
39563,0.481,0.953,11,-4.16,0,0.0425,0.00108,0.00102,0.13,0.455,150.046,4,192396,hardstyle
40258,0.313,0.762,3,-6.4220000000000015,0,0.0402,0.00165,0.916,0.287,0.249,147.656,4,211138,hardstyle
42191,0.47,0.993,3,-3.749,1,0.101,0.0376,0.921,0.314,0.0642,149.862,4,218345,hardstyle
41526,0.58,0.807,9,-4.306,0,0.0385,0.0242,0.784,0.093,0.391,149.971,4,176800,hardstyle
41186,0.44,0.878,6,-7.3370000000000015,0,0.038,0.00603,0.276,0.275,0.625,150.034,4,187200,hardstyle
41564,0.373,0.879,5,-3.478,1,0.0806,0.00303,2.5e-06,0.0783,0.175,149.89600000000004,4,240000,hardstyle
42151,0.478,0.956,8,-4.636,1,0.0469,0.0207,0.495,0.146,0.47,149.94899999999996,4,243200,hardstyle
41069,0.522,0.893,1,-4.187,1,0.043,0.00771,3.56e-06,0.4,0.361,149.91299999999995,4,211777,hardstyle
41089,0.444,0.955,9,-3.589,0,0.0433,0.00133,0.816,0.138,0.0927,149.952,4,200429,hardstyle
41057,0.5820000000000001,0.919,5,-4.1,0,0.0732,0.0469,0.00669,0.759,0.652,149.97299999999996,4,294442,hardstyle
39565,0.617,0.973,11,-2.215,0,0.216,0.00813,0.00764,0.0761,0.36,149.998,4,233600,hardstyle
42169,0.431,0.947,4,-0.715,0,0.0669,0.00505,1.73e-05,0.128,0.111,149.95600000000005,4,233600,hardstyle
41998,0.565,0.916,0,-7.463999999999999,0,0.0432,0.0494,0.519,0.101,0.358,150.014,4,340800,hardstyle
42095,0.338,0.889,5,-3.08,1,0.0515,0.0251,0.0,0.141,0.131,155.003,4,224903,hardstyle
39826,0.623,0.924,11,-4.342,0,0.0699,0.00817,0.0977,0.289,0.243,149.971,4,335017,hardstyle
40576,0.413,0.921,8,-5.755,1,0.638,0.00118,0.000242,0.6940000000000001,0.0675,154.977,4,198320,hardstyle
40557,0.42,0.885,8,-4.33,0,0.045,0.0105,1.86e-05,0.0801,0.321,150.118,4,190750,hardstyle
39799,0.46,0.952,1,-4.374,1,0.0844,0.0118,4.45e-06,0.424,0.395,149.916,4,168450,hardstyle
40216,0.507,0.763,1,-5.64,0,0.0474,0.013,0.0327,0.0928,0.161,149.935,4,238400,hardstyle
40225,0.534,0.974,5,-4.078,1,0.0765,0.0234,0.0602,0.363,0.4970000000000001,149.989,4,170128,hardstyle
40901,0.447,0.917,5,-2.6010000000000004,0,0.0406,0.241,0.00202,0.205,0.259,155.08100000000005,4,226104,hardstyle
41229,0.534,0.959,6,-1.456,0,0.0532,0.0152,0.0654,0.0924,0.248,149.893,4,172800,hardstyle
39924,0.471,0.993,5,-3.222,0,0.085,0.0149,0.202,0.369,0.448,149.977,4,254400,hardstyle
40804,0.382,0.921,9,-3.429,0,0.0707,0.0144,7.67e-06,0.444,0.213,149.963,4,174084,hardstyle
39420,0.475,0.8270000000000001,1,-4.308,1,0.0304,0.0185,0.000815,0.177,0.0991,149.918,4,232804,hardstyle
41406,0.371,0.929,5,-1.659,1,0.0376,0.0397,0.0,0.0737,0.186,155.806,4,234980,hardstyle
41483,0.422,0.977,1,-2.583,1,0.0437,0.0338,0.00909,0.289,0.0678,149.97299999999996,4,140800,hardstyle
41025,0.47,0.915,5,-3.594,0,0.0408,0.0685,5.22e-05,0.2,0.244,149.951,4,200695,hardstyle
39547,0.522,0.969,5,-3.468,0,0.307,0.00945,0.0766,0.433,0.199,149.97299999999996,4,248000,hardstyle
39847,0.498,0.949,0,-3.224,0,0.0571,0.0592,4.83e-05,0.27,0.305,150.088,4,177604,hardstyle
40849,0.513,0.872,0,-5.447,0,0.061,0.0171,0.0131,0.119,0.374,149.935,4,175079,hardstyle
41817,0.528,0.933,5,-5.796,0,0.0459,0.000393,0.0815,0.368,0.188,150.004,4,227200,hardstyle
40941,0.431,0.947,4,-0.715,0,0.0669,0.00505,1.73e-05,0.128,0.111,149.95600000000005,4,233600,hardstyle
41096,0.471,0.919,10,-3.719,0,0.108,0.00321,0.217,0.435,0.204,155.119,4,235113,hardstyle
41997,0.287,0.795,0,-5.057,0,0.0562,0.0526,0.00016,0.362,0.174,149.893,4,201612,hardstyle
39832,0.49,0.8759999999999999,6,-7.405,0,0.0421,0.00441,0.823,0.0553,0.55,149.982,4,354491,hardstyle
40628,0.486,0.8370000000000001,7,-4.29,1,0.046,0.00805,0.00162,0.228,0.14,150.006,4,222517,hardstyle
40987,0.491,0.92,0,-5.539,1,0.0507,0.0287,0.212,0.0805,0.22,149.868,4,287631,hardstyle
41349,0.512,0.893,0,-5.435,0,0.0401,0.181,0.0601,0.348,0.435,149.988,4,196000,hardstyle
40819,0.506,0.956,10,-0.879,0,0.144,0.0283,7.900000000000001e-05,0.204,0.149,154.966,4,230710,hardstyle
40203,0.287,0.795,0,-5.057,0,0.0562,0.0526,0.00016,0.362,0.174,149.893,4,201612,hardstyle
42157,0.5,0.898,1,-4.633,1,0.0507,0.0043,0.00601,0.362,0.274,149.97299999999996,4,160021,hardstyle
41935,0.556,0.944,9,-2.901,0,0.0443,0.017,1.55e-06,0.197,0.399,150.0,4,228800,hardstyle
41336,0.344,0.947,0,-2.673,0,0.0554,0.0579,0.000296,0.181,0.109,150.155,4,232334,hardstyle
40676,0.505,0.951,4,-4.724,0,0.0535,0.0122,0.405,0.274,0.107,150.019,4,312000,hardstyle
39436,0.5710000000000001,0.8270000000000001,2,-5.791,0,0.034,0.000148,0.00737,0.101,0.0445,149.951,4,184800,hardstyle
41080,0.228,0.735,5,-3.25,0,0.04,0.0263,2.6e-06,0.117,0.233,147.357,4,220800,hardstyle
41230,0.635,0.982,5,-4.664,0,0.0864,0.0708,8.57e-05,0.225,0.423,147.989,4,230333,hardstyle
40176,0.516,0.942,8,-3.045,1,0.042,0.00152,1.69e-06,0.938,0.346,149.997,4,193471,hardstyle
40774,0.514,0.785,1,-4.238,0,0.0286,0.0084,1.23e-06,0.343,0.201,149.984,4,201692,hardstyle
41453,0.441,0.752,4,-4.668,1,0.0366,0.0578,0.0,0.25,0.158,149.965,4,194600,hardstyle
