danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,track_id,uri,track_href,analysis_url,duration_ms,time_signature,artist_name,artist_id,track_name,genre
0.365,0.541,7,-7.489,1,0.0304,0.0419,2.25e-06,0.281,0.329,86.041,audio_features,25VQoiuyc0HkC5FQTj1a8G,spotify:track:25VQoiuyc0HkC5FQTj1a8G,https://api.spotify.com/v1/tracks/25VQoiuyc0HkC5FQTj1a8G,https://api.spotify.com/v1/audio-analysis/25VQoiuyc0HkC5FQTj1a8G,232093,4,Jelly Roll,19k8AgwwTSxeaxkOuCQEJs,Son Of A Sinner,country
0.545,0.854,4,-4.968,0,0.0289,0.00244,1.2e-06,0.249,0.436,91.967,audio_features,7epGknfpAlH1u33S71Ur1o,spotify:track:7epGknfpAlH1u33S71Ur1o,https://api.spotify.com/v1/tracks/7epGknfpAlH1u33S71Ur1o,https://api.spotify.com/v1/audio-analysis/7epGknfpAlH1u33S71Ur1o,178987,4,Kane Brown,3oSJ7TBVCWMDMiYjXNiCKE,Lose It,country
0.491,0.776,2,-3.887,1,0.0393,0.314,0.0,0.146,0.428,154.988,audio_features,0axUHkhMMY0YSC1jFBVWqv,spotify:track:0axUHkhMMY0YSC1jFBVWqv,https://api.spotify.com/v1/tracks/0axUHkhMMY0YSC1jFBVWqv,https://api.spotify.com/v1/audio-analysis/0axUHkhMMY0YSC1jFBVWqv,202547,4,Jason Aldean,3FfvYsEGaIb52QPXhg4DcH,Amarillo Sky,country
0.592,0.0562,2,-14.344,1,0.0599,0.919,6.22e-06,0.111,0.266,127.005,audio_features,5aDK0TurEtiedVdT0a6k9a,spotify:track:5aDK0TurEtiedVdT0a6k9a,https://api.spotify.com/v1/tracks/5aDK0TurEtiedVdT0a6k9a,https://api.spotify.com/v1/audio-analysis/5aDK0TurEtiedVdT0a6k9a,236333,4,Chris Stapleton,4YLtscXsxbVgi031ovDDdh,Whiskey And You,country
0.565,0.835,9,-3.379,1,0.0335,0.34,0.0,0.0726,0.763,105.007,audio_features,693NFnfJZt16AFDaZqlflo,spotify:track:693NFnfJZt16AFDaZqlflo,https://api.spotify.com/v1/tracks/693NFnfJZt16AFDaZqlflo,https://api.spotify.com/v1/audio-analysis/693NFnfJZt16AFDaZqlflo,220120,4,Chris Janson,60gmlHZmT16wiO9GiXKYK9,Done,country
0.587,0.35,2,-10.954,1,0.0318,0.74,0.0,0.156,0.17,74.479,audio_features,4BXkf6yww23Vdju7E1fUrn,spotify:track:4BXkf6yww23Vdju7E1fUrn,https://api.spotify.com/v1/tracks/4BXkf6yww23Vdju7E1fUrn,https://api.spotify.com/v1/audio-analysis/4BXkf6yww23Vdju7E1fUrn,259453,4,Brad Paisley,13YmWQJFwgZrd4bf5IjMY4,Whiskey Lullaby (feat. Alison Krauss),country
0.589,0.542,10,-5.055,1,0.0228,0.208,0.0,0.0819,0.36,83.985,audio_features,4NVyzvWl5fzzaLUpMFQlzT,spotify:track:4NVyzvWl5fzzaLUpMFQlzT,https://api.spotify.com/v1/tracks/4NVyzvWl5fzzaLUpMFQlzT,https://api.spotify.com/v1/audio-analysis/4NVyzvWl5fzzaLUpMFQlzT,300493,3,Cody Jinks,2v7wIbCkIzxOfT3GnqCexD,Somewhere in the Middle,country
0.627,0.678,2,-4.691,1,0.0294,0.185,0.0,0.374,0.724,100.032,audio_features,1b8TpvCFqmJTd2xz9xE9s1,spotify:track:1b8TpvCFqmJTd2xz9xE9s1,https://api.spotify.com/v1/tracks/1b8TpvCFqmJTd2xz9xE9s1,https://api.spotify.com/v1/audio-analysis/1b8TpvCFqmJTd2xz9xE9s1,160839,4,Chase Rice,6pBNfggcZZDCmb0p92OnGn,Drinkin' Beer. Talkin' God. Amen. (feat. Florida Georgia Line),country
0.493,0.843,8,-5.924,0,0.0707,0.00507,0.0,0.13,0.523,158.028,audio_features,01ZepwW5W3Z4fwl4bzaHyY,spotify:track:01ZepwW5W3Z4fwl4bzaHyY,https://api.spotify.com/v1/tracks/01ZepwW5W3Z4fwl4bzaHyY,https://api.spotify.com/v1/audio-analysis/01ZepwW5W3Z4fwl4bzaHyY,225747,4,Brantley Gilbert,5q8HGNo0BjLWaTAhRtbwxa,Kick It In The Sticks,country
0.755,0.619,11,-6.829,0,0.0362,0.0246,0.0,0.0739,0.398,155.046,audio_features,2oMfpjxWmnLYcgbqkeAjfp,spotify:track:2oMfpjxWmnLYcgbqkeAjfp,https://api.spotify.com/v1/tracks/2oMfpjxWmnLYcgbqkeAjfp,https://api.spotify.com/v1/audio-analysis/2oMfpjxWmnLYcgbqkeAjfp,216227,4,Niko Moon,6Rw7DRa1dzChBvxGPCpOxU,PARADISE TO ME,country
0.559,0.464,6,-9.687,1,0.0272,0.55,0.0,0.107,0.351,98.354,audio_features,4ipZsAA3YuqCDSXiPoEGIv,spotify:track:4ipZsAA3YuqCDSXiPoEGIv,https://api.spotify.com/v1/tracks/4ipZsAA3YuqCDSXiPoEGIv,https://api.spotify.com/v1/audio-analysis/4ipZsAA3YuqCDSXiPoEGIv,194307,4,Brad Paisley,13YmWQJFwgZrd4bf5IjMY4,I'm Gonna Miss Her,country
0.7,0.616,2,-5.82,1,0.0282,0.0176,0.0,0.463,0.466,110.059,audio_features,3NIMPlnySYOfVF5Vxr4Ae1,spotify:track:3NIMPlnySYOfVF5Vxr4Ae1,https://api.spotify.com/v1/tracks/3NIMPlnySYOfVF5Vxr4Ae1,https://api.spotify.com/v1/audio-analysis/3NIMPlnySYOfVF5Vxr4Ae1,167533,4,Caitlyn Smith,3uikSah4dwqwuk0EidFI4R,Downtown Baby,country
0.432,0.488,3,-7.128,1,0.0305,0.298,9.5e-05,0.158,0.222,176.038,audio_features,1GOMHxclGDvkcODCfYuuje,spotify:track:1GOMHxclGDvkcODCfYuuje,https://api.spotify.com/v1/tracks/1GOMHxclGDvkcODCfYuuje,https://api.spotify.com/v1/audio-analysis/1GOMHxclGDvkcODCfYuuje,183597,4,Luke Bryan,0BvkDsjIUla7X0k6CSWh1I,Up,country
0.392,0.496,2,-9.664,1,0.203,0.731,0.0,0.908,0.604,172.243,audio_features,3BLKY8w5XTehYgLb3cFZgg,spotify:track:3BLKY8w5XTehYgLb3cFZgg,https://api.spotify.com/v1/tracks/3BLKY8w5XTehYgLb3cFZgg,https://api.spotify.com/v1/audio-analysis/3BLKY8w5XTehYgLb3cFZgg,207453,4,Tyler Childers,13ZEDW6vyBF12HYcZRr4EV,Deadman's Curve (Live),country
0.571,0.826,1,-4.475,1,0.0362,0.0446,0.0,0.343,0.713,90.966,audio_features,4iLPK8QnOvqm0Azbsk2GDn,spotify:track:4iLPK8QnOvqm0Azbsk2GDn,https://api.spotify.com/v1/tracks/4iLPK8QnOvqm0Azbsk2GDn,https://api.spotify.com/v1/audio-analysis/4iLPK8QnOvqm0Azbsk2GDn,189000,4,Billy Currington,1By9QBFnjZAoI83BZppHlt,Don't It,country
0.541,0.903,11,-4.746,1,0.0901,0.00546,0.0,0.205,0.767,139.981,audio_features,7u6kAP26NFU2rwNKjFUpI8,spotify:track:7u6kAP26NFU2rwNKjFUpI8,https://api.spotify.com/v1/tracks/7u6kAP26NFU2rwNKjFUpI8,https://api.spotify.com/v1/audio-analysis/7u6kAP26NFU2rwNKjFUpI8,178680,4,Old Dominion,6y8XlgIV8BLlIg1tT1R10i,I Was On a Boat That Day,country
0.531,0.813,5,-5.517,1,0.0327,0.00807,0.0,0.359,0.79,154.134,audio_features,0wovagMoJqtU8LUvDQnewu,spotify:track:0wovagMoJqtU8LUvDQnewu,https://api.spotify.com/v1/tracks/0wovagMoJqtU8LUvDQnewu,https://api.spotify.com/v1/audio-analysis/0wovagMoJqtU8LUvDQnewu,219920,4,Luke Combs,718COspgdWOnwOFpJHRZHS,Blue Collar Boys,country
0.693,0.335,0,-10.863,1,0.0395,0.338,0.000552,0.118,0.623,136.071,audio_features,6hr4weuSidHy2LNMw8UVJ2,spotify:track:6hr4weuSidHy2LNMw8UVJ2,https://api.spotify.com/v1/tracks/6hr4weuSidHy2LNMw8UVJ2,https://api.spotify.com/v1/audio-analysis/6hr4weuSidHy2LNMw8UVJ2,198907,4,Eric Church,2IvkS5MXK0vPGnwyJsrEyV,Like A Wrecking Ball,country
0.552,0.497,5,-4.69,1,0.0323,0.272,0.0,0.144,0.363,114.843,audio_features,5APWbHdwUCA08ZLl0meDCh,spotify:track:5APWbHdwUCA08ZLl0meDCh,https://api.spotify.com/v1/tracks/5APWbHdwUCA08ZLl0meDCh,https://api.spotify.com/v1/audio-analysis/5APWbHdwUCA08ZLl0meDCh,206827,3,Danielle Bradbery,5iqStkZi6QmG8sgQZQrfGN,Worth It,country
0.432,0.738,2,-3.91,1,0.0309,0.042,0.0,0.119,0.503,153.712,audio_features,3OZVqx1YsqDDkxQ6TnmHtn,spotify:track:3OZVqx1YsqDDkxQ6TnmHtn,https://api.spotify.com/v1/tracks/3OZVqx1YsqDDkxQ6TnmHtn,https://api.spotify.com/v1/audio-analysis/3OZVqx1YsqDDkxQ6TnmHtn,191907,4,Cole Swindell,1mfDfLsMxYcOOZkzBxvSVW,Ain't Worth the Whiskey,country
0.522,0.659,6,-6.016,1,0.0304,0.307,0.0,0.102,0.355,141.996,audio_features,3zxAw8PaqpeGZ3Pakkxv3J,spotify:track:3zxAw8PaqpeGZ3Pakkxv3J,https://api.spotify.com/v1/tracks/3zxAw8PaqpeGZ3Pakkxv3J,https://api.spotify.com/v1/audio-analysis/3zxAw8PaqpeGZ3Pakkxv3J,224987,4,Luke Combs,718COspgdWOnwOFpJHRZHS,Without You,country
0.702,0.741,2,-6.987,1,0.104,0.0131,0.0,0.0645,0.468,152.021,audio_features,1b4KQGFYbRqRe2Bx818Kqb,spotify:track:1b4KQGFYbRqRe2Bx818Kqb,https://api.spotify.com/v1/tracks/1b4KQGFYbRqRe2Bx818Kqb,https://api.spotify.com/v1/audio-analysis/1b4KQGFYbRqRe2Bx818Kqb,206286,4,Jelly Roll,19k8AgwwTSxeaxkOuCQEJs,Same Asshole,country
0.62,0.443,5,-7.984,1,0.028,0.355,0.0,0.108,0.339,141.984,audio_features,38gbVnKWI8xEd7AnqS9aiZ,spotify:track:38gbVnKWI8xEd7AnqS9aiZ,https://api.spotify.com/v1/tracks/38gbVnKWI8xEd7AnqS9aiZ,https://api.spotify.com/v1/audio-analysis/38gbVnKWI8xEd7AnqS9aiZ,196320,4,Luke Combs,718COspgdWOnwOFpJHRZHS,Nothing Like You,country
0.555,0.896,0,-3.295,1,0.0388,0.00434,0.0,0.145,0.578,114.995,audio_features,0WyFpxYlBCgH1gMXd26OOr,spotify:track:0WyFpxYlBCgH1gMXd26OOr,https://api.spotify.com/v1/tracks/0WyFpxYlBCgH1gMXd26OOr,https://api.spotify.com/v1/audio-analysis/0WyFpxYlBCgH1gMXd26OOr,177067,4,Cole Swindell,1mfDfLsMxYcOOZkzBxvSVW,Flatliner (feat. Dierks Bentley),country
0.547,0.878,2,-4.224,1,0.0451,0.0638,7.08e-06,0.106,0.592,121.973,audio_features,5CXnIPD6rTjszYYQm6fY2P,spotify:track:5CXnIPD6rTjszYYQm6fY2P,https://api.spotify.com/v1/tracks/5CXnIPD6rTjszYYQm6fY2P,https://api.spotify.com/v1/audio-analysis/5CXnIPD6rTjszYYQm6fY2P,230587,4,Florida Georgia Line,3b8QkneNDz4JHKKKlLgYZg,Dirt,country
0.623,0.727,3,-6.585,1,0.037,0.0721,0.000318,0.117,0.349,113.902,audio_features,2kxytjpDPwjZGqVLH8eWkr,spotify:track:2kxytjpDPwjZGqVLH8eWkr,https://api.spotify.com/v1/tracks/2kxytjpDPwjZGqVLH8eWkr,https://api.spotify.com/v1/audio-analysis/2kxytjpDPwjZGqVLH8eWkr,204240,4,Maren Morris,6WY7D3jk8zTrHtmkqqo5GI,Humble Quest,country
0.507,0.372,1,-8.433,1,0.0303,0.481,0.0,0.271,0.257,86.422,audio_features,5Z19ylxppfnfdP4JH0u8oj,spotify:track:5Z19ylxppfnfdP4JH0u8oj,https://api.spotify.com/v1/tracks/5Z19ylxppfnfdP4JH0u8oj,https://api.spotify.com/v1/audio-analysis/5Z19ylxppfnfdP4JH0u8oj,199693,4,Cole Swindell,1mfDfLsMxYcOOZkzBxvSVW,Break Up in the End,country
0.628,0.92,7,-3.252,1,0.0287,0.00687,5.34e-05,0.337,0.808,126.998,audio_features,2yhhcHTfvLC0HzSajGYL0h,spotify:track:2yhhcHTfvLC0HzSajGYL0h,https://api.spotify.com/v1/tracks/2yhhcHTfvLC0HzSajGYL0h,https://api.spotify.com/v1/audio-analysis/2yhhcHTfvLC0HzSajGYL0h,185800,4,Miranda Lambert,66lH4jAE7pqPlOlzUKbwA0,Kerosene,country
0.595,0.58,7,-6.482,1,0.0465,0.36,0.0,0.0992,0.329,74.99,audio_features,16ayXVtAftZYobyrNsZUQv,spotify:track:16ayXVtAftZYobyrNsZUQv,https://api.spotify.com/v1/tracks/16ayXVtAftZYobyrNsZUQv,https://api.spotify.com/v1/audio-analysis/16ayXVtAftZYobyrNsZUQv,188014,4,Adam Doleac,4NsVVzuaZGk4aya8Pyacew,Another,country
0.567,0.753,7,-5.291,1,0.0487,0.0894,0.0,0.13,0.756,165.966,audio_features,1MOOJuxUu9QiQE9GgkYYPb,spotify:track:1MOOJuxUu9QiQE9GgkYYPb,https://api.spotify.com/v1/tracks/1MOOJuxUu9QiQE9GgkYYPb,https://api.spotify.com/v1/audio-analysis/1MOOJuxUu9QiQE9GgkYYPb,177000,4,Spencer Crandall,6to2NJmRWY1h7rLU4c9TyG,My Person,country
0.671,0.427,8,-11.344,1,0.0811,0.882,3.86e-06,0.141,0.407,104.886,audio_features,4CEEBr79p52p9U7mkBfzUy,spotify:track:4CEEBr79p52p9U7mkBfzUy,https://api.spotify.com/v1/tracks/4CEEBr79p52p9U7mkBfzUy,https://api.spotify.com/v1/audio-analysis/4CEEBr79p52p9U7mkBfzUy,189565,4,Muscadine Bloodline,0EyZDKtc41e4A3a3v69MxD,Put Me in My Place,country
0.679,0.736,9,-5.954,1,0.026,0.0572,9.25e-06,0.139,0.664,109.444,audio_features,3SRuODYNV4j2ckkJ9Samju,spotify:track:3SRuODYNV4j2ckkJ9Samju,https://api.spotify.com/v1/tracks/3SRuODYNV4j2ckkJ9Samju,https://api.spotify.com/v1/audio-analysis/3SRuODYNV4j2ckkJ9Samju,212027,4,Gary Allan,37W8SKV5Vc8lcGtdyWCA5m,Nothing On But The Radio,country
0.565,0.806,9,-5.11,0,0.0482,0.054,7.73e-06,0.204,0.683,140.084,audio_features,65IHmBagtQrYRcJd8a47zv,spotify:track:65IHmBagtQrYRcJd8a47zv,https://api.spotify.com/v1/tracks/65IHmBagtQrYRcJd8a47zv,https://api.spotify.com/v1/audio-analysis/65IHmBagtQrYRcJd8a47zv,213693,4,HIXTAPE,4Y8LpEiP4uKTP02lSYEWJV,He Went To Jared (HARDY feat. Morgan Wallen),country
0.49,0.261,6,-11.495,1,0.042,0.864,0.0,0.106,0.47,123.85,audio_features,73rxH6rYJQZtwfjKNb4mwZ,spotify:track:73rxH6rYJQZtwfjKNb4mwZ,https://api.spotify.com/v1/tracks/73rxH6rYJQZtwfjKNb4mwZ,https://api.spotify.com/v1/audio-analysis/73rxH6rYJQZtwfjKNb4mwZ,196307,4,Muscadine Bloodline,0EyZDKtc41e4A3a3v69MxD,Pieces,country
0.511,0.812,6,-4.763,0,0.0464,0.0496,1.64e-06,0.0829,0.692,81.992,audio_features,48tAdjG4ng2JfECa7OQujk,spotify:track:48tAdjG4ng2JfECa7OQujk,https://api.spotify.com/v1/tracks/48tAdjG4ng2JfECa7OQujk,https://api.spotify.com/v1/audio-analysis/48tAdjG4ng2JfECa7OQujk,187760,4,Brantley Gilbert,5q8HGNo0BjLWaTAhRtbwxa,The Weekend,country
0.485,0.32,7,-11.761,1,0.0304,0.677,9.54e-06,0.0819,0.455,78.797,audio_features,3y8HeC82z6JzIcnLEj0GcO,spotify:track:3y8HeC82z6JzIcnLEj0GcO,https://api.spotify.com/v1/tracks/3y8HeC82z6JzIcnLEj0GcO,https://api.spotify.com/v1/audio-analysis/3y8HeC82z6JzIcnLEj0GcO,171574,4,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,Hell or Highwater - Live,country
0.597,0.82,5,-2.529,1,0.0582,0.0328,0.0,0.119,0.576,119.969,audio_features,6OqdF0vHI9xkqswI7EK0cD,spotify:track:6OqdF0vHI9xkqswI7EK0cD,https://api.spotify.com/v1/tracks/6OqdF0vHI9xkqswI7EK0cD,https://api.spotify.com/v1/audio-analysis/6OqdF0vHI9xkqswI7EK0cD,236787,4,Carrie Underwood,4xFUf1FHVy696Q1JQZMTRj,Cowboy Casanova,country
0.637,0.795,1,-6.054,1,0.072,0.128,0.0,0.266,0.808,80.052,audio_features,2GgqnsIe9oNOfXN4YCI2eo,spotify:track:2GgqnsIe9oNOfXN4YCI2eo,https://api.spotify.com/v1/tracks/2GgqnsIe9oNOfXN4YCI2eo,https://api.spotify.com/v1/audio-analysis/2GgqnsIe9oNOfXN4YCI2eo,161853,4,Walker Hayes,7sKxqpSqbIzphAKAhrqvlf,Fancy Like (feat. Kesha),country
0.488,0.833,11,-6.571,1,0.0437,0.0352,0.0172,0.34,0.751,174.006,audio_features,6naYpFIKihKbGg6lGxpveI,spotify:track:6naYpFIKihKbGg6lGxpveI,https://api.spotify.com/v1/tracks/6naYpFIKihKbGg6lGxpveI,https://api.spotify.com/v1/audio-analysis/6naYpFIKihKbGg6lGxpveI,236787,4,Granger Smith,4sTFGCigAQIUiEy8wSSQNF,Backroad Song,country
0.529,0.656,7,-5.035,1,0.0309,0.00119,1.66e-05,0.141,0.532,128.111,audio_features,72geHhNU5UA2hU1QgUzXdE,spotify:track:72geHhNU5UA2hU1QgUzXdE,https://api.spotify.com/v1/tracks/72geHhNU5UA2hU1QgUzXdE,https://api.spotify.com/v1/audio-analysis/72geHhNU5UA2hU1QgUzXdE,259830,4,Whiskey Myers,26opZSJcXshCmCwxgZQmBc,Bury My Bones,country
0.608,0.171,7,-16.822,1,0.0314,0.915,0.188,0.111,0.3,142.827,audio_features,5tN0LIuQDapSFedlYJuG0k,spotify:track:5tN0LIuQDapSFedlYJuG0k,https://api.spotify.com/v1/tracks/5tN0LIuQDapSFedlYJuG0k,https://api.spotify.com/v1/audio-analysis/5tN0LIuQDapSFedlYJuG0k,274081,4,Colter Wall,3xYXYzm9H3RzyQgBrYwIcx,Kate McCannon,country
0.593,0.639,1,-5.826,1,0.0307,0.446,0.0,0.0998,0.332,142.881,audio_features,2OXidlnDThZR3zf36k6DVL,spotify:track:2OXidlnDThZR3zf36k6DVL,https://api.spotify.com/v1/tracks/2OXidlnDThZR3zf36k6DVL,https://api.spotify.com/v1/audio-analysis/2OXidlnDThZR3zf36k6DVL,218840,4,Lady A,32WkQRZEVKSzVAAYqukAEA,Just A Kiss,country
0.459,0.864,1,-4.397,1,0.059,0.011,3.36e-06,0.314,0.623,74.867,audio_features,3bfuN2UbSYYqCLG3cdweGf,spotify:track:3bfuN2UbSYYqCLG3cdweGf,https://api.spotify.com/v1/tracks/3bfuN2UbSYYqCLG3cdweGf,https://api.spotify.com/v1/audio-analysis/3bfuN2UbSYYqCLG3cdweGf,204240,4,Luke Combs,718COspgdWOnwOFpJHRZHS,Refrigerator Door,country
0.533,0.7,5,-4.594,1,0.0311,0.517,8.82e-05,0.114,0.507,87.081,audio_features,5PnTXkJ5T5yknzaUHxtaOs,spotify:track:5PnTXkJ5T5yknzaUHxtaOs,https://api.spotify.com/v1/tracks/5PnTXkJ5T5yknzaUHxtaOs,https://api.spotify.com/v1/audio-analysis/5PnTXkJ5T5yknzaUHxtaOs,233247,4,Josh Abbott Band,2EJ5MRZCzpHSSNNEpTx9Kb,The Luckiest,country
0.641,0.762,7,-4.355,1,0.0451,0.0904,1.26e-06,0.101,0.647,127.514,audio_features,75QTZG8XFYKb0HQIwgCzNE,spotify:track:75QTZG8XFYKb0HQIwgCzNE,https://api.spotify.com/v1/tracks/75QTZG8XFYKb0HQIwgCzNE,https://api.spotify.com/v1/audio-analysis/75QTZG8XFYKb0HQIwgCzNE,179573,4,Brooks & Dunn,0XKOBt59crntr7HQXXO8Yz,Brand New Man,country
0.413,0.889,2,-3.924,1,0.0503,0.0047,0.0,0.348,0.602,177.973,audio_features,2S1YzIHFyLxLop7XCdYrTp,spotify:track:2S1YzIHFyLxLop7XCdYrTp,https://api.spotify.com/v1/tracks/2S1YzIHFyLxLop7XCdYrTp,https://api.spotify.com/v1/audio-analysis/2S1YzIHFyLxLop7XCdYrTp,213348,4,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,Man of the South,country
0.683,0.351,7,-6.179,1,0.0273,0.832,0.0,0.0949,0.489,133.554,audio_features,5NIGKX5at9iO87OyOHmoiV,spotify:track:5NIGKX5at9iO87OyOHmoiV,https://api.spotify.com/v1/tracks/5NIGKX5at9iO87OyOHmoiV,https://api.spotify.com/v1/audio-analysis/5NIGKX5at9iO87OyOHmoiV,232040,3,Kameron Marlowe,31n3CN1jSC5ALUJ9dwT8UI,Giving You Up - Acoustic,country
0.661,0.959,7,-4.439,1,0.0408,0.0539,1.74e-05,0.381,0.96,116.284,audio_features,13Oda4GsHXzRAfquxWkrzA,spotify:track:13Oda4GsHXzRAfquxWkrzA,https://api.spotify.com/v1/tracks/13Oda4GsHXzRAfquxWkrzA,https://api.spotify.com/v1/audio-analysis/13Oda4GsHXzRAfquxWkrzA,221413,4,Trace Adkins,79FMDwzZQxHgSkIYBl3ODU,Ladies Love Country Boys,country
0.641,0.842,9,-4.872,1,0.0464,0.0969,0.0,0.169,0.738,89.997,audio_features,1Y3TlYJNhIa7k4YAvFkJAB,spotify:track:1Y3TlYJNhIa7k4YAvFkJAB,https://api.spotify.com/v1/tracks/1Y3TlYJNhIa7k4YAvFkJAB,https://api.spotify.com/v1/audio-analysis/1Y3TlYJNhIa7k4YAvFkJAB,193427,4,Luke Bryan,0BvkDsjIUla7X0k6CSWh1I,One Margarita,country
0.549,0.866,6,-5.306,1,0.0476,0.0733,0.0,0.25,0.767,87.964,audio_features,4O1CExxinEpKZi3861NlTK,spotify:track:4O1CExxinEpKZi3861NlTK,https://api.spotify.com/v1/tracks/4O1CExxinEpKZi3861NlTK,https://api.spotify.com/v1/audio-analysis/4O1CExxinEpKZi3861NlTK,187400,4,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8,Get Me Some Of That,country
0.537,0.693,9,-5.256,1,0.0847,0.0566,0.0,0.146,0.581,176.004,audio_features,3Qe097eJNp9MfpT2PieEw0,spotify:track:3Qe097eJNp9MfpT2PieEw0,https://api.spotify.com/v1/tracks/3Qe097eJNp9MfpT2PieEw0,https://api.spotify.com/v1/audio-analysis/3Qe097eJNp9MfpT2PieEw0,181210,4,Brett Eldredge,0qSX3s5pJnAlSsgsCne8Cz,Don't Ya,country
0.596,0.706,2,-5.562,1,0.0261,0.359,0.0,0.36,0.705,146.095,audio_features,4LlNoNZflek4hZyZigCxpW,spotify:track:4LlNoNZflek4hZyZigCxpW,https://api.spotify.com/v1/tracks/4LlNoNZflek4hZyZigCxpW,https://api.spotify.com/v1/audio-analysis/4LlNoNZflek4hZyZigCxpW,233880,4,Phil Vassar,1XhhO2dTs2fKyhILj0aam6,Just Another Day In Paradise,country
0.517,0.776,11,-5.271,1,0.0362,0.0144,0.0,0.113,0.448,96.002,audio_features,38nVuIj9mi5a8oopOJhSJk,spotify:track:38nVuIj9mi5a8oopOJhSJk,https://api.spotify.com/v1/tracks/38nVuIj9mi5a8oopOJhSJk,https://api.spotify.com/v1/audio-analysis/38nVuIj9mi5a8oopOJhSJk,216533,4,Brett Young,0fiWOxhsBsQQvFDtxUQWo0,Here Tonight,country
0.537,0.784,3,-4.869,1,0.034,0.0979,0.0,0.224,0.468,137.995,audio_features,6Vmb8Ru0BvjWGozOVGApRd,spotify:track:6Vmb8Ru0BvjWGozOVGApRd,https://api.spotify.com/v1/tracks/6Vmb8Ru0BvjWGozOVGApRd,https://api.spotify.com/v1/audio-analysis/6Vmb8Ru0BvjWGozOVGApRd,191018,4,Justin Moore,30e8DmahrEamvLbFRPdWmk,The Ones That Didn’t Make It Back Home,country
0.523,0.501,1,-9.276,1,0.0366,0.459,0.0,0.0818,0.391,158.179,audio_features,1S4fpfX2u0hzFD9vb6FEB6,spotify:track:1S4fpfX2u0hzFD9vb6FEB6,https://api.spotify.com/v1/tracks/1S4fpfX2u0hzFD9vb6FEB6,https://api.spotify.com/v1/audio-analysis/1S4fpfX2u0hzFD9vb6FEB6,201267,4,Randy Travis,1pTuR132U5b4Rizal2Pr7m,Three Wooden Crosses,country
0.593,0.805,5,-4.892,1,0.0347,0.0645,0.0,0.226,0.848,103.949,audio_features,273TiTHLlHSRe5zrzs7wvD,spotify:track:273TiTHLlHSRe5zrzs7wvD,https://api.spotify.com/v1/tracks/273TiTHLlHSRe5zrzs7wvD,https://api.spotify.com/v1/audio-analysis/273TiTHLlHSRe5zrzs7wvD,171920,4,Luke Combs,718COspgdWOnwOFpJHRZHS,What You See Is What You Get,country
0.526,0.816,7,-4.009,1,0.0421,0.0285,0.0,0.22,0.414,144.032,audio_features,6GBUsjHfZuweYf5lQEz6mP,spotify:track:6GBUsjHfZuweYf5lQEz6mP,https://api.spotify.com/v1/tracks/6GBUsjHfZuweYf5lQEz6mP,https://api.spotify.com/v1/audio-analysis/6GBUsjHfZuweYf5lQEz6mP,234760,4,Luke Bryan,0BvkDsjIUla7X0k6CSWh1I,Crash My Party,country
0.44,0.793,6,-3.95,1,0.0501,0.0677,0.0,0.0788,0.447,143.603,audio_features,0pGXe7umwkcCm01Ipoxp0U,spotify:track:0pGXe7umwkcCm01Ipoxp0U,https://api.spotify.com/v1/tracks/0pGXe7umwkcCm01Ipoxp0U,https://api.spotify.com/v1/audio-analysis/0pGXe7umwkcCm01Ipoxp0U,250653,4,Maren Morris,6WY7D3jk8zTrHtmkqqo5GI,GIRL,country
0.49,0.889,6,-2.94,1,0.0363,0.109,0.0,0.168,0.672,144.089,audio_features,3xca35T5BVLg4ePuVzc7wW,spotify:track:3xca35T5BVLg4ePuVzc7wW,https://api.spotify.com/v1/tracks/3xca35T5BVLg4ePuVzc7wW,https://api.spotify.com/v1/audio-analysis/3xca35T5BVLg4ePuVzc7wW,172080,4,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,Had Me By Halftime,country
0.493,0.643,0,-5.19,1,0.0299,0.512,2.43e-05,0.209,0.3,144.704,audio_features,3XKbdb9GB6u3hsnUklQTav,spotify:track:3XKbdb9GB6u3hsnUklQTav,https://api.spotify.com/v1/tracks/3XKbdb9GB6u3hsnUklQTav,https://api.spotify.com/v1/audio-analysis/3XKbdb9GB6u3hsnUklQTav,321640,4,Brad Paisley,13YmWQJFwgZrd4bf5IjMY4,Then,country
0.602,0.19,9,-7.236,1,0.0346,0.895,0.0,0.0986,0.482,81.538,audio_features,3j611OSMDlz3IYsJNGj0BY,spotify:track:3j611OSMDlz3IYsJNGj0BY,https://api.spotify.com/v1/tracks/3j611OSMDlz3IYsJNGj0BY,https://api.spotify.com/v1/audio-analysis/3j611OSMDlz3IYsJNGj0BY,285885,4,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,Come as You Are,country
